dataset,file,label,dim_polarity,dim_surprisal,dim_energy,dim_PCA1,dim_PCA2,dim_PCA3,dim_UMAP1,dim_UMAP2,dim_pitch_length,dim_pitch_range,dim_pitch_mean
Fisher,fisher/fe_03_04749_0_154.wav,right,3.185,2.177,2.730,-0.321,0.259,0.272,6.517,9.570,95,20.692,82.386
Fisher,fisher/fe_03_02247_0_162.wav,oh,3.120,3.635,3.418,-0.238,-0.533,-0.309,-4.295,7.009,119,3.156,88.137
Fisher,fisher/fe_03_02848_1_521.wav,yep,3.425,2.569,3.152,0.074,-0.190,0.010,8.130,3.627,68,9.993,89.017
Fisher,fisher/fe_03_00140_1_510.wav,yeah,2.584,2.512,2.323,-0.224,0.033,-0.123,-1.794,5.201,72,7.574,76.570
Fisher,fisher/fe_03_03084_1_409.wav,mhm,2.768,1.759,2.480,-0.419,0.279,-0.064,-1.153,4.073,76,2.133,83.060
Fisher,fisher/fe_03_01336_0_292.wav,sure,3.476,2.267,3.107,-0.045,-0.238,0.092,10.502,-6.579,72,2.922,93.444
Fisher,fisher/fe_03_03592_0_367.wav,exactly,3.759,2.351,3.180,0.062,0.068,0.407,11.668,13.895,84,7.035,85.904
Fisher,fisher/fe_03_04367_0_264.wav,uh-huh,3.366,2.944,3.503,-0.254,-0.079,-0.498,-2.094,2.545,53,23.000,78.712
Fisher,fisher/fe_03_00043_0_130.wav,oh,3.569,4.111,3.984,-0.224,-0.588,-0.335,-3.759,6.619,85,8.692,96.644
Fisher,fisher/fe_03_03955_0_192.wav,okay,2.849,2.014,2.191,-0.119,0.171,-0.255,-0.655,-1.528,68,13.870,88.194
Fisher,fisher/fe_03_03430_0_88.wav,uh-huh,2.944,2.451,2.808,-0.316,-0.067,-0.298,-2.014,2.759,47,12.562,81.393
Fisher,fisher/fe_03_05744_1_544.wav,mm,2.614,2.077,2.347,-0.204,0.451,-0.385,-1.186,5.532,41,5.862,80.681
Fisher,fisher/fe_03_03435_1_77.wav,yep,3.508,2.376,3.300,0.096,-0.169,0.150,8.067,3.778,55,12.417,86.524
Fisher,fisher/fe_03_03345_0_460.wav,mhm,2.661,1.939,2.390,-0.328,0.247,-0.150,-0.852,3.917,58,2.213,81.753
Fisher,fisher/fe_03_02320_0_347.wav,right,3.792,2.230,3.183,-0.255,0.164,0.194,6.616,9.769,102,9.239,90.555
Fisher,fisher/fe_03_01818_0_62.wav,yes,3.444,2.075,3.145,0.078,0.089,-0.116,9.566,3.271,40,8.198,79.376
Fisher,fisher/fe_03_03207_1_507.wav,yep,3.593,2.324,3.324,0.251,0.175,-0.220,7.626,4.218,31,0.282,84.116
Fisher,fisher/fe_03_01845_1_490.wav,wow,3.393,3.952,3.452,0.034,-0.228,-0.329,-1.143,14.606,80,2.194,91.932
Fisher,fisher/fe_03_02728_0_576.wav,mhm,2.973,2.368,2.954,-0.169,-0.074,0.213,-1.173,4.519,108,25.210,84.241
Fisher,fisher/fe_03_05083_0_397.wav,sure,3.318,2.209,2.882,-0.040,0.200,-0.262,10.015,-6.172,34,2.883,87.064
Fisher,fisher/fe_03_05376_0_180.wav,uh-huh,2.591,2.137,2.353,-0.188,0.255,-0.244,-2.187,3.019,67,1.636,82.121
Fisher,fisher/fe_03_02494_1_366.wav,yes,2.926,1.671,2.492,0.301,0.044,0.248,7.363,2.063,86,7.587,90.248
Fisher,fisher/fe_03_00535_1_583.wav,wow,3.589,4.054,3.684,-0.029,-0.160,-0.420,-1.110,14.588,67,3.937,87.318
Fisher,fisher/fe_03_01774_0_230.wav,right,2.814,1.907,2.269,-0.107,0.684,-0.104,6.240,10.353,48,7.292,76.302
Fisher,fisher/fe_03_02860_0_317.wav,yeah,2.663,2.354,2.832,0.175,0.029,0.238,7.169,2.350,60,1.947,90.316
Fisher,fisher/fe_03_00110_1_309.wav,mhm,2.821,2.079,2.511,-0.458,0.129,0.006,-1.186,3.875,72,2.602,91.653
Fisher,fisher/fe_03_04662_1_32.wav,yes,4.107,3.443,4.289,-0.156,-0.474,-0.145,9.550,2.680,53,7.938,99.764
Fisher,fisher/fe_03_04300_0_480.wav,mm,2.319,1.904,2.103,-0.084,0.263,-0.145,-1.295,5.626,60,1.846,79.284
Fisher,fisher/fe_03_00442_0_102.wav,ah,3.472,3.879,3.747,-0.192,-0.630,-0.034,-3.158,6.238,98,33.389,83.293
Fisher,fisher/fe_03_05005_1_426.wav,really,2.826,3.268,3.091,0.019,-0.082,-0.318,-6.659,15.095,79,26.312,83.575
Fisher,fisher/fe_03_01541_1_310.wav,mm,3.357,3.456,3.563,-0.294,-0.374,-0.213,-3.017,6.237,56,12.186,97.096
Fisher,fisher/fe_03_02159_0_14.wav,ah,3.825,4.244,4.214,-0.149,-0.535,-0.239,-3.469,5.992,92,20.194,94.782
Fisher,fisher/fe_03_00811_0_311.wav,oh,3.958,4.429,4.534,-0.132,-0.646,-0.374,-3.924,6.751,90,19.020,96.182
Fisher,fisher/fe_03_01695_1_300.wav,sure,3.104,2.045,2.584,0.118,0.050,-0.168,9.938,-5.741,48,2.569,86.730
Fisher,fisher/fe_03_02464_1_524.wav,exactly,4.247,2.781,4.196,0.086,-0.014,0.348,12.497,14.179,112,7.653,90.923
Fisher,fisher/fe_03_02541_0_560.wav,yeah,3.755,3.088,3.582,0.287,-0.294,-0.129,7.909,2.977,73,4.644,96.184
Fisher,fisher/fe_03_03927_0_403.wav,sure,3.008,1.642,2.345,0.013,0.433,-0.059,10.045,-6.013,40,1.734,84.309
Fisher,fisher/fe_03_05337_0_84.wav,yep,3.353,1.938,3.064,0.299,0.310,-0.220,7.215,4.180,27,8.526,81.710
Fisher,fisher/fe_03_00880_0_230.wav,really,3.753,4.320,4.191,-0.011,-0.441,-0.390,-6.990,15.381,76,10.717,97.589
Fisher,fisher/fe_03_05170_1_134.wav,mm,2.725,2.320,2.565,-0.269,-0.016,-0.115,-0.690,3.467,51,12.383,78.209
Fisher,fisher/fe_03_05244_0_392.wav,ah,2.953,3.277,3.336,0.043,-0.274,-0.178,-3.222,5.584,85,8.692,84.683
Fisher,fisher/fe_03_00801_0_215.wav,yeah,3.379,2.940,3.387,0.129,-0.033,-0.188,8.703,2.875,29,1.177,94.058
Fisher,fisher/fe_03_01465_1_254.wav,yep,3.454,2.624,3.291,0.202,-0.324,0.165,8.184,3.561,74,11.935,93.105
Fisher,fisher/fe_03_05691_0_577.wav,sure,3.187,1.823,2.581,0.122,0.306,-0.135,9.922,-5.673,38,2.507,82.861
Fisher,fisher/fe_03_03822_0_563.wav,mhm,2.654,2.150,2.454,-0.351,0.267,-0.151,-1.293,4.042,60,1.733,91.430
Fisher,fisher/fe_03_03494_1_501.wav,yes,3.553,2.170,3.237,0.280,-0.038,-0.082,8.971,2.758,45,1.650,90.867
Fisher,fisher/fe_03_04500_0_473.wav,definitely,3.367,1.797,2.837,0.215,0.212,-0.090,13.352,11.782,78,2.039,82.685
Fisher,fisher/fe_03_00308_1_149.wav,mhm,2.846,2.099,2.660,-0.346,0.209,-0.189,-0.550,4.349,66,1.650,81.434
Fisher,fisher/fe_03_04422_0_391.wav,sure,3.264,2.229,2.778,0.121,0.291,-0.440,9.818,-6.227,43,1.968,80.779
Fisher,fisher/fe_03_00924_0_383.wav,yep,3.467,2.651,3.317,0.243,0.053,-0.023,7.705,4.080,43,1.706,84.698
Fisher,fisher/fe_03_01299_0_87.wav,oh,3.148,3.617,3.257,-0.157,-0.386,-0.346,-3.683,6.337,129,9.111,90.923
Fisher,fisher/fe_03_00629_0_48.wav,wow,3.795,4.244,3.987,-0.143,-0.500,-0.295,-0.597,14.510,109,6.030,90.540
Fisher,fisher/fe_03_00601_1_326.wav,yes,3.231,2.303,2.943,0.034,-0.393,0.279,9.097,2.367,85,4.175,88.427
Fisher,fisher/fe_03_01910_1_461.wav,definitely,3.590,2.439,3.156,0.053,0.005,-0.014,13.131,11.423,107,1.350,92.514
Fisher,fisher/fe_03_04565_1_52.wav,exactly,4.242,2.501,3.957,0.049,0.181,0.221,12.098,12.984,81,2.039,85.217
Fisher,fisher/fe_03_05777_0_240.wav,yep,3.465,2.267,3.240,0.173,0.176,-0.066,7.749,4.286,35,12.964,79.831
Fisher,fisher/fe_03_01230_0_453.wav,uh-huh,2.761,2.413,2.718,0.029,0.226,-0.403,-2.898,2.572,57,1.283,82.630
Fisher,fisher/fe_03_04537_1_255.wav,mhm,2.824,2.443,2.729,-0.396,0.171,-0.052,-1.408,3.872,64,2.814,86.080
Fisher,fisher/fe_03_03531_0_557.wav,yes,3.800,2.622,3.603,0.197,-0.379,-0.041,9.520,3.040,46,4.689,74.040
Fisher,fisher/fe_03_05213_0_303.wav,mm,2.911,2.806,3.048,-0.163,0.248,-0.311,-1.713,5.229,57,6.467,80.422
Fisher,fisher/fe_03_03571_1_584.wav,right,3.264,1.968,2.818,-0.379,0.459,0.321,6.037,9.654,63,5.588,88.707
Fisher,fisher/fe_03_05309_0_152.wav,oh,3.182,3.343,3.445,0.021,0.015,-0.533,-3.472,7.009,53,15.361,86.290
Fisher,fisher/fe_03_00080_0_427.wav,okay,3.265,2.606,3.139,0.135,-0.195,-0.496,-0.699,-2.127,54,2.544,92.106
Fisher,fisher/fe_03_05386_0_387.wav,mm,2.337,1.924,2.119,-0.147,0.367,-0.255,-1.209,5.413,50,0.976,81.836
Fisher,fisher/fe_03_04180_1_398.wav,mhm,2.689,1.746,2.277,-0.379,0.166,-0.096,-1.298,4.175,67,0.888,92.271
Fisher,fisher/fe_03_00593_1_385.wav,wow,3.074,3.468,3.074,-0.133,-0.112,-0.152,-1.078,14.648,57,15.450,81.353
Fisher,fisher/fe_03_01397_1_343.wav,really,3.447,3.919,3.890,0.043,-0.094,-0.334,-7.005,14.925,75,5.370,92.550
Fisher,fisher/fe_03_02258_1_458.wav,yes,3.264,2.062,3.041,0.243,0.164,-0.220,9.052,3.015,35,16.674,85.935
Fisher,fisher/fe_03_03541_1_112.wav,exactly,3.676,2.216,3.176,-0.042,0.047,0.400,11.587,13.845,84,2.975,86.761
Fisher,fisher/fe_03_05191_0_379.wav,ah,3.295,3.788,3.596,0.169,-0.654,-0.332,-3.798,5.648,172,10.938,85.236
Fisher,fisher/fe_03_00526_0_571.wav,sure,3.498,3.351,3.629,-0.070,-0.244,-0.172,10.647,-6.465,61,4.582,93.745
Fisher,fisher/fe_03_00666_0_218.wav,right,3.355,2.176,3.067,-0.411,0.331,0.248,6.171,9.516,62,15.300,82.737
Fisher,fisher/fe_03_03640_0_251.wav,yep,3.346,2.025,2.996,0.405,0.403,-0.399,6.918,4.045,26,10.717,81.459
Fisher,fisher/fe_03_04500_0_382.wav,right,2.942,2.065,2.263,-0.067,0.613,-0.083,6.432,10.275,45,1.506,82.673
Fisher,fisher/fe_03_01304_0_583.wav,yes,3.735,2.487,3.438,-0.094,-0.218,-0.149,9.491,2.976,48,5.398,89.092
Fisher,fisher/fe_03_02086_0_41.wav,ah,3.285,3.714,3.742,-0.010,-0.649,-0.270,-3.793,5.661,117,7.623,85.138
Fisher,fisher/fe_03_02438_0_559.wav,sure,3.194,1.871,2.587,0.143,0.284,-0.302,9.839,-5.759,60,0.949,81.258
Fisher,fisher/fe_03_01142_0_314.wav,definitely,3.297,2.043,2.749,0.300,0.288,-0.327,13.296,11.822,60,0.815,78.392
Fisher,fisher/fe_03_04673_0_61.wav,ah,3.262,3.684,3.657,0.042,-0.311,-0.546,-4.005,5.991,71,12.000,81.109
Fisher,fisher/fe_03_03347_0_185.wav,absolutely,3.860,2.559,3.434,-0.044,-0.037,0.199,13.338,11.058,120,18.487,81.937
Fisher,fisher/fe_03_05023_0_527.wav,right,3.222,2.015,2.794,-0.002,0.591,-0.091,6.192,10.345,39,5.019,76.940
Fisher,fisher/fe_03_03369_0_396.wav,definitely,3.474,2.311,3.141,0.239,0.069,0.161,13.039,11.587,83,1.733,91.714
Fisher,fisher/fe_03_04333_1_389.wav,sure,3.016,1.819,2.367,-0.103,0.182,-0.190,10.202,-5.945,36,4.538,89.583
Fisher,fisher/fe_03_02078_0_75.wav,oh,3.036,3.763,3.460,0.008,-0.353,-0.511,-4.093,7.000,61,5.986,87.063
Fisher,fisher/fe_03_03997_1_362.wav,yep,3.450,2.188,3.007,0.141,0.275,-0.113,7.684,4.243,33,1.424,81.444
Fisher,fisher/fe_03_05117_0_119.wav,oh,3.303,3.680,3.592,0.044,-0.192,-0.707,-3.900,7.285,68,7.802,84.777
Fisher,fisher/fe_03_00449_0_208.wav,yeah,2.906,1.923,2.349,0.514,0.112,0.314,7.250,2.060,76,21.261,86.009
Fisher,fisher/fe_03_01247_1_21.wav,uh-huh,3.219,2.436,3.151,-0.055,0.177,-0.590,-3.019,2.713,48,3.443,85.609
Fisher,fisher/fe_03_00190_0_256.wav,right,3.820,2.866,3.659,-0.135,0.244,0.248,6.181,9.419,59,12.064,94.683
Fisher,fisher/fe_03_04159_1_196.wav,yep,3.073,1.650,2.564,0.296,0.361,-0.169,7.012,4.008,39,5.468,71.351
Fisher,fisher/fe_03_01737_1_588.wav,sure,3.302,1.938,2.779,0.121,0.316,-0.360,9.927,-5.825,33,2.579,83.172
Fisher,fisher/fe_03_03322_1_187.wav,exactly,3.802,2.644,3.381,-0.175,0.135,0.351,11.599,13.844,105,19.150,82.945
Fisher,fisher/fe_03_01133_0_483.wav,oh,3.645,4.022,3.984,-0.151,-0.373,-0.616,-3.541,6.923,59,16.751,97.898
Fisher,fisher/fe_03_05048_1_407.wav,yep,2.997,1.852,2.703,0.217,0.367,-0.336,7.226,3.929,34,1.082,83.707
Fisher,fisher/fe_03_05729_0_278.wav,absolutely,3.779,2.172,3.306,0.194,0.348,-0.306,13.420,11.748,47,0.825,79.056
Fisher,fisher/fe_03_05680_0_466.wav,yeah,3.058,1.957,2.628,0.304,0.260,-0.122,6.727,2.736,44,1.575,83.136
Fisher,fisher/fe_03_00588_0_347.wav,right,3.542,2.209,3.204,-0.237,0.391,0.198,6.249,9.432,55,19.238,83.887
Fisher,fisher/fe_03_02240_1_32.wav,absolutely,3.526,2.764,3.109,-0.069,-0.190,0.110,13.131,11.360,125,4.919,92.985
Fisher,fisher/fe_03_01388_1_574.wav,really,3.861,4.154,4.180,-0.112,-0.425,0.015,-7.332,15.127,107,22.118,93.608
Fisher,fisher/fe_03_02894_0_527.wav,really,3.466,4.242,3.947,0.040,-0.068,-0.356,-7.113,14.716,77,14.637,81.448
Fisher,fisher/fe_03_02640_1_135.wav,yes,3.155,1.932,2.704,-0.063,-0.104,0.327,8.405,3.052,97,5.115,92.713
Fisher,fisher/fe_03_03592_1_489.wav,wow,3.785,4.157,3.882,-0.138,-0.272,-0.394,-0.945,14.599,100,5.104,90.814
Fisher,fisher/fe_03_04877_1_384.wav,okay,3.019,2.430,2.814,-0.018,0.226,-0.802,-1.315,-1.359,36,1.654,86.796
Fisher,fisher/fe_03_02682_0_336.wav,mhm,3.020,2.070,2.635,-0.243,0.056,-0.162,-1.557,4.283,73,1.825,93.315
Fisher,fisher/fe_03_05841_0_109.wav,right,3.397,2.277,2.962,-0.192,0.497,0.117,6.210,10.312,55,2.736,82.393
Fisher,fisher/fe_03_04547_1_568.wav,exactly,4.063,2.372,3.748,0.123,0.242,0.147,12.027,12.786,88,4.092,82.788
Fisher,fisher/fe_03_03882_0_177.wav,okay,3.297,2.561,3.153,-0.049,-0.238,-0.447,-0.767,-2.054,52,1.733,91.471
Fisher,fisher/fe_03_02862_0_95.wav,oh,2.823,2.934,2.979,0.023,-0.417,-0.401,-4.134,7.169,84,3.076,90.689
Fisher,fisher/fe_03_05345_1_279.wav,really,3.468,4.289,3.992,0.279,-0.223,-0.428,-7.480,14.688,97,25.228,83.319
Fisher,fisher/fe_03_01578_1_477.wav,exactly,3.944,2.430,3.553,-0.022,-0.010,0.467,11.934,14.041,76,21.585,78.960
Fisher,fisher/fe_03_02932_1_314.wav,uh-huh,3.533,2.673,3.470,-0.308,-0.191,-0.323,-2.121,2.657,76,15.815,81.344
Fisher,fisher/fe_03_05825_1_100.wav,right,3.193,1.933,2.735,-0.071,0.634,0.128,6.158,10.342,57,15.577,81.065
Fisher,fisher/fe_03_01906_0_244.wav,oh,2.835,3.282,2.906,-0.327,-0.109,-0.411,-3.444,6.940,58,8.328,93.169
Fisher,fisher/fe_03_03508_1_110.wav,yep,3.001,2.074,2.693,0.291,0.380,-0.539,6.797,4.057,32,10.084,72.668
Fisher,fisher/fe_03_03444_0_132.wav,yes,3.346,2.040,2.944,0.006,0.177,-0.245,9.484,3.453,44,1.696,81.747
Fisher,fisher/fe_03_03447_1_422.wav,mhm,3.148,2.224,3.061,-0.534,0.114,-0.098,-1.108,4.048,72,3.474,91.797
Fisher,fisher/fe_03_05262_0_438.wav,sure,3.720,3.060,3.664,0.009,-0.010,-0.354,10.094,-6.324,45,19.649,90.462
Fisher,fisher/fe_03_04922_1_262.wav,sure,3.356,2.256,2.877,0.011,0.154,-0.280,9.983,-6.710,33,3.076,80.148
Fisher,fisher/fe_03_01760_1_267.wav,okay,2.994,1.818,2.512,-0.143,0.304,-0.422,-0.952,-1.497,33,2.312,86.896
Fisher,fisher/fe_03_00867_0_534.wav,wow,3.532,3.946,3.596,-0.073,-0.223,-0.285,-1.078,14.447,80,4.582,92.978
Fisher,fisher/fe_03_03377_1_181.wav,mhm,2.952,2.364,2.883,-0.367,-0.038,0.112,-1.423,3.732,74,11.413,85.369
Fisher,fisher/fe_03_02768_0_429.wav,oh,3.424,3.812,3.754,-0.267,-0.669,-0.368,-3.978,6.569,110,20.148,86.750
Fisher,fisher/fe_03_03807_0_441.wav,yeah,2.883,2.135,2.597,0.069,-0.173,0.322,6.979,2.188,139,10.466,86.323
Fisher,fisher/fe_03_00363_0_129.wav,oh,3.239,4.111,3.637,-0.165,-0.676,-0.331,-3.730,6.296,149,8.057,94.448
Fisher,fisher/fe_03_01163_0_166.wav,ah,3.347,3.666,3.710,-0.058,-0.332,-0.684,-3.992,6.013,66,13.508,86.246
Fisher,fisher/fe_03_01351_1_384.wav,good,3.543,2.579,3.155,0.127,-0.111,-0.412,0.089,-1.109,59,5.420,79.302
Fisher,fisher/fe_03_00092_0_209.wav,really,3.525,4.139,3.891,-0.103,-0.326,-0.160,-7.092,15.307,78,5.287,95.567
Fisher,fisher/fe_03_02326_0_218.wav,mhm,3.127,2.428,2.977,-0.333,-0.131,-0.074,-0.643,4.412,124,5.606,85.718
Fisher,fisher/fe_03_05755_1_51.wav,yep,3.014,2.585,2.903,0.523,0.122,-0.184,7.285,3.321,56,7.649,77.908
Fisher,fisher/fe_03_02612_1_65.wav,absolutely,3.594,2.555,3.338,0.093,-0.204,0.120,13.293,11.096,140,4.916,89.291
Fisher,fisher/fe_03_02032_0_294.wav,really,3.851,4.036,4.267,-0.047,-0.691,-0.015,-6.903,15.425,113,9.971,98.078
Fisher,fisher/fe_03_04305_0_376.wav,mhm,3.096,2.335,2.931,-0.411,0.012,-0.281,-1.782,4.064,46,5.323,96.329
Fisher,fisher/fe_03_04087_0_112.wav,yes,3.823,2.808,3.632,0.024,-0.231,-0.159,9.203,2.683,37,3.974,94.869
Fisher,fisher/fe_03_04914_1_91.wav,yep,2.986,2.056,2.747,0.553,0.331,-0.374,6.778,4.011,32,4.136,80.482
Fisher,fisher/fe_03_05314_0_114.wav,really,3.310,3.785,3.631,0.201,-0.075,-0.276,-7.437,14.461,70,6.412,81.779
Fisher,fisher/fe_03_01854_0_209.wav,yep,2.883,1.820,2.571,0.263,0.120,-0.135,7.683,3.392,46,10.040,85.382
Fisher,fisher/fe_03_02072_1_99.wav,right,3.526,2.233,3.208,-0.244,0.137,0.293,6.653,10.023,105,3.863,85.394
Fisher,fisher/fe_03_01857_0_139.wav,yeah,2.557,2.078,2.182,0.214,0.062,0.098,7.341,2.274,81,13.194,88.649
Fisher,fisher/fe_03_01523_1_426.wav,yes,3.598,2.310,3.244,0.111,-0.182,-0.067,9.433,3.001,57,7.858,86.538
Fisher,fisher/fe_03_05711_1_544.wav,yeah,3.238,2.400,2.970,0.291,0.114,-0.080,6.784,2.824,67,6.014,81.270
Fisher,fisher/fe_03_00249_0_366.wav,sure,3.514,2.240,2.976,0.033,0.120,-0.230,9.905,-6.678,54,2.461,80.893
Fisher,fisher/fe_03_03235_0_135.wav,wow,3.831,4.279,4.057,-0.105,-0.660,-0.193,-0.521,14.536,157,5.337,90.201
Fisher,fisher/fe_03_03491_0_468.wav,mm,3.030,2.999,2.999,-0.278,-0.171,-0.083,-1.890,5.404,85,5.916,95.287
Fisher,fisher/fe_03_03342_0_576.wav,sure,3.483,2.295,2.943,-0.147,0.173,-0.255,10.070,-6.088,35,12.357,82.451
Fisher,fisher/fe_03_00270_0_411.wav,yeah,2.815,1.866,2.329,0.372,0.173,0.118,7.432,2.496,48,3.400,88.052
Fisher,fisher/fe_03_04037_1_33.wav,really,3.116,3.233,3.028,0.035,0.075,-0.305,-7.339,14.385,71,1.720,81.962
Fisher,fisher/fe_03_03628_0_541.wav,mhm,2.622,1.818,2.495,-0.224,-0.016,0.020,-0.319,4.701,63,1.650,83.888
Fisher,fisher/fe_03_03315_0_104.wav,good,3.790,3.269,3.740,0.217,-0.511,-0.287,0.051,-1.144,83,9.688,92.561
Fisher,fisher/fe_03_05375_1_191.wav,uh-huh,2.905,2.543,2.856,0.212,0.202,-0.683,-2.996,2.501,49,10.838,77.623
Fisher,fisher/fe_03_01524_1_18.wav,definitely,3.312,1.974,2.780,0.040,0.127,0.121,13.062,11.537,61,6.175,86.809
Fisher,fisher/fe_03_01948_1_246.wav,sure,3.231,1.855,2.779,-0.114,0.146,-0.095,10.321,-6.087,38,1.733,91.514
Fisher,fisher/fe_03_01498_0_292.wav,oh,3.388,3.824,3.758,0.010,-0.297,-0.624,-3.487,7.052,64,14.975,87.360
Fisher,fisher/fe_03_05239_1_408.wav,really,3.367,4.103,3.761,0.232,-0.149,-0.268,-7.226,14.822,70,12.666,80.763
Fisher,fisher/fe_03_03975_0_532.wav,okay,3.984,3.285,4.101,0.087,-0.710,0.001,12.973,10.901,136,24.608,96.059
Fisher,fisher/fe_03_02419_1_540.wav,wow,3.365,3.774,3.480,-0.104,-0.080,-0.393,-0.943,13.959,55,2.458,83.802
Fisher,fisher/fe_03_05087_1_67.wav,yeah,2.640,1.596,2.151,0.198,0.178,0.126,6.751,2.601,51,12.322,77.119
Fisher,fisher/fe_03_01970_0_200.wav,mm,2.813,2.918,2.857,-0.111,0.015,-0.358,-1.691,5.542,73,11.758,87.080
Fisher,fisher/fe_03_01180_0_160.wav,yes,3.378,2.600,3.078,0.328,-0.195,0.233,7.285,2.173,108,18.639,81.589
Fisher,fisher/fe_03_04327_0_562.wav,yep,3.223,1.998,2.867,0.124,0.060,0.081,7.835,4.154,22,1.350,92.536
Fisher,fisher/fe_03_01474_0_229.wav,yes,3.305,2.080,2.999,0.373,-0.174,0.182,8.716,2.582,63,3.086,89.656
Fisher,fisher/fe_03_05068_1_466.wav,exactly,3.770,2.198,3.358,0.123,0.271,0.040,12.000,12.778,58,4.464,80.465
Fisher,fisher/fe_03_00332_1_313.wav,sure,3.237,1.930,2.633,0.038,0.429,-0.410,9.762,-6.055,32,4.608,76.177
Fisher,fisher/fe_03_00445_1_237.wav,okay,3.140,2.424,2.724,-0.119,-0.204,-0.247,-0.614,-2.093,92,13.452,86.871
Fisher,fisher/fe_03_01860_1_554.wav,right,3.200,2.154,2.818,-0.268,0.152,0.317,6.576,9.656,93,1.474,88.882
Fisher,fisher/fe_03_03205_1_210.wav,oh,2.878,3.202,2.911,-0.007,-0.390,-0.248,-4.159,6.885,115,0.753,89.217
Fisher,fisher/fe_03_03677_0_445.wav,mhm,3.180,2.328,3.123,-0.233,-0.087,-0.176,-1.559,4.256,87,1.650,96.024
Fisher,fisher/fe_03_04627_0_443.wav,yep,3.270,2.506,3.048,0.081,0.005,-0.183,-0.199,4.648,43,22.524,79.263
Fisher,fisher/fe_03_05193_0_430.wav,yes,3.648,2.341,3.304,0.181,0.028,-0.276,9.499,3.449,55,1.593,78.302
Fisher,fisher/fe_03_02073_1_76.wav,wow,3.840,4.398,4.133,-0.006,-0.469,-0.252,-0.729,14.665,113,18.540,70.907
Fisher,fisher/fe_03_03951_0_323.wav,ah,3.598,3.885,3.930,-0.001,-0.679,-0.232,-3.594,5.677,210,32.342,89.686
Fisher,fisher/fe_03_05338_0_331.wav,yep,3.332,2.079,2.944,0.263,0.317,-0.226,7.515,4.204,22,2.110,85.979
Fisher,fisher/fe_03_02994_1_98.wav,oh,2.949,3.828,3.236,-0.105,-0.606,-0.385,-3.892,6.479,111,17.797,85.590
Fisher,fisher/fe_03_00248_0_130.wav,okay,2.924,2.330,2.619,0.143,0.046,-0.569,-1.205,-1.457,58,14.150,78.768
Fisher,fisher/fe_03_03471_1_55.wav,sure,3.334,2.002,2.685,-0.084,0.243,-0.111,9.997,-6.728,34,3.075,77.792
Fisher,fisher/fe_03_02032_1_151.wav,really,3.625,4.450,4.144,0.153,-0.467,-0.256,-7.206,15.296,78,6.412,94.019
Fisher,fisher/fe_03_03451_1_190.wav,right,3.296,2.099,2.957,-0.333,0.363,0.194,6.362,9.521,56,3.412,89.247
Fisher,fisher/fe_03_05322_0_47.wav,sure,3.766,2.649,3.395,0.011,0.029,-0.290,10.026,-6.777,52,5.109,79.812
Fisher,fisher/fe_03_01457_0_409.wav,yeah,3.128,2.306,2.972,0.377,-0.055,0.237,7.671,2.168,71,2.452,87.965
Fisher,fisher/fe_03_04751_1_500.wav,okay,3.321,2.613,3.192,0.188,-0.137,-0.801,-1.216,-1.797,21,2.798,83.748
Fisher,fisher/fe_03_05655_1_454.wav,yes,3.579,2.197,3.305,0.163,0.178,-0.345,9.107,3.404,35,5.484,80.774
Fisher,fisher/fe_03_03016_1_532.wav,yep,3.345,2.082,3.016,0.397,0.306,-0.126,7.163,4.120,42,7.612,81.036
Fisher,fisher/fe_03_02428_1_451.wav,mm,2.963,3.308,3.215,-0.219,-0.079,-0.413,-1.995,5.740,79,15.395,87.831
Fisher,fisher/fe_03_03374_0_188.wav,okay,3.534,2.699,3.479,-0.132,-0.308,-0.367,-0.792,-2.064,66,2.892,92.372
Fisher,fisher/fe_03_04638_1_594.wav,wow,3.687,3.800,3.612,-0.003,-0.080,-0.455,-0.993,14.425,61,22.038,74.495
Fisher,fisher/fe_03_04995_0_143.wav,uh-huh,3.493,2.955,3.588,-0.251,-0.177,-0.497,-2.687,2.885,62,9.877,83.918
Fisher,fisher/fe_03_05363_0_497.wav,mhm,3.147,2.400,2.878,-0.398,0.217,-0.257,-0.558,4.537,63,13.428,80.252
Fisher,fisher/fe_03_04016_0_48.wav,oh,3.535,3.983,3.899,0.013,-0.664,-0.517,-3.889,6.585,87,15.361,92.164
Fisher,fisher/fe_03_01245_0_334.wav,really,3.135,3.509,3.255,0.076,-0.040,-0.282,-6.783,15.128,69,11.802,84.069
Fisher,fisher/fe_03_00728_1_467.wav,sure,3.086,1.735,2.536,0.015,0.309,-0.242,10.037,-5.698,30,0.759,88.565
Fisher,fisher/fe_03_05788_1_122.wav,okay,3.715,3.090,3.868,0.167,-0.444,-0.466,-1.005,-2.477,76,5.224,90.518
Fisher,fisher/fe_03_03085_0_569.wav,mhm,3.238,1.939,2.927,-0.346,-0.006,-0.037,-1.354,3.756,68,1.050,94.858
Fisher,fisher/fe_03_00146_1_167.wav,right,3.566,2.403,3.261,-0.129,0.478,-0.003,6.477,10.271,80,16.793,80.914
Fisher,fisher/fe_03_00263_1_173.wav,uh-huh,2.956,2.371,2.815,-0.416,-0.034,-0.111,-2.334,3.290,67,2.407,82.907
Fisher,fisher/fe_03_00043_1_282.wav,mhm,3.160,2.280,3.050,-0.541,-0.110,-0.116,-1.466,3.460,63,8.369,90.122
